ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,arrivals,arrivals_lower,arrivals_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,rainfall,rainfall_lower,rainfall_upper,temperature,temperature_lower,temperature_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2026-02-05,1625.3403282872182,1551.4079649616972,1726.0793826402144,1573.547890190043,1673.5668952998744,12.490625774075184,12.490625774075184,12.490625774075184,-1.3347122490670524,-1.3347122490670524,-1.3347122490670524,-2.367367083451398,-2.367367083451398,-2.367367083451398,-0.26972463997340246,-0.26972463997340246,-0.26972463997340246,-0.7629301944109431,-0.7629301944109431,-0.7629301944109431,14.857992857526579,14.857992857526579,14.857992857526579,0.0,0.0,0.0,1637.8309540612934
2026-02-06,1625.37213625502,1544.0562294543274,1719.4635669966583,1573.4339392177365,1673.6127266394162,8.041016736051931,8.041016736051931,8.041016736051931,-1.3347122490670524,-1.3347122490670524,-1.3347122490670524,-2.367367083451398,-2.367367083451398,-2.367367083451398,-0.26972463997340246,-0.26972463997340246,-0.26972463997340246,-0.7629301944109431,-0.7629301944109431,-0.7629301944109431,10.40838381950333,10.40838381950333,10.40838381950333,0.0,0.0,0.0,1633.413152991072
2026-02-07,1625.4039442228218,1527.5889003322172,1705.1741534895455,1573.3059810871864,1673.6585204470564,-7.207949583048441,-7.207949583048441,-7.207949583048441,-1.3347122490670524,-1.3347122490670524,-1.3347122490670524,-2.367367083451398,-2.367367083451398,-2.367367083451398,-0.26972463997340246,-0.26972463997340246,-0.26972463997340246,-0.7629301944109431,-0.7629301944109431,-0.7629301944109431,-4.840582499597042,-4.840582499597042,-4.840582499597042,0.0,0.0,0.0,1618.1959946397733
2026-02-08,1625.4357521906238,1526.2451675568611,1697.576261022943,1573.1798815569623,1673.748726491404,-12.478161561400599,-12.478161561400599,-12.478161561400599,-1.3347122490670524,-1.3347122490670524,-1.3347122490670524,-2.367367083451398,-2.367367083451398,-2.367367083451398,-0.26972463997340246,-0.26972463997340246,-0.26972463997340246,-0.7629301944109431,-0.7629301944109431,-0.7629301944109431,-10.1107944779492,-10.1107944779492,-10.1107944779492,0.0,0.0,0.0,1612.9575906292232
2026-02-09,1625.4675601584256,1523.6217581453557,1704.6252676821555,1573.0900783435784,1673.971321379652,-7.242086605556272,-7.242086605556272,-7.242086605556272,-1.3347122490670524,-1.3347122490670524,-1.3347122490670524,-2.367367083451398,-2.367367083451398,-2.367367083451398,-0.26972463997340246,-0.26972463997340246,-0.26972463997340246,-0.7629301944109431,-0.7629301944109431,-0.7629301944109431,-4.874719522104874,-4.874719522104874,-4.874719522104874,0.0,0.0,0.0,1618.2254735528693
2026-02-10,1625.4993681262276,1525.5256837076568,1705.0783774855431,1573.0537191535586,1674.1903102587742,-6.705499225820314,-6.705499225820314,-6.705499225820314,-1.3347122490670524,-1.3347122490670524,-1.3347122490670524,-2.367367083451398,-2.367367083451398,-2.367367083451398,-0.26972463997340246,-0.26972463997340246,-0.26972463997340246,-0.7629301944109431,-0.7629301944109431,-0.7629301944109431,-4.338132142368916,-4.338132142368916,-4.338132142368916,0.0,0.0,0.0,1618.7938689004072
2026-02-11,1625.5311760940294,1529.607227345588,1709.7716172341236,1572.98363724697,1674.4056771008327,-3.4695151185141198,-3.4695151185141198,-3.4695151185141198,-1.3347122490670524,-1.3347122490670524,-1.3347122490670524,-2.367367083451398,-2.367367083451398,-2.367367083451398,-0.26972463997340246,-0.26972463997340246,-0.26972463997340246,-0.7629301944109431,-0.7629301944109431,-0.7629301944109431,-1.1021480350627215,-1.1021480350627215,-1.1021480350627215,0.0,0.0,0.0,1622.0616609755152
2026-02-12,1625.5629840618312,1553.1111454032205,1724.0954319928856,1572.8838871062778,1674.6210439428914,12.49062577408209,12.49062577408209,12.49062577408209,-1.3347122490670524,-1.3347122490670524,-1.3347122490670524,-2.367367083451398,-2.367367083451398,-2.367367083451398,-0.26972463997340246,-0.26972463997340246,-0.26972463997340246,-0.7629301944109431,-0.7629301944109431,-0.7629301944109431,14.857992857533487,14.857992857533487,14.857992857533487,0.0,0.0,0.0,1638.0536098359132
2026-02-13,1625.594792029633,1542.9067038054413,1715.2215463548941,1572.7876788181786,1674.83641078495,8.041016736094758,8.041016736094758,8.041016736094758,-1.3347122490670524,-1.3347122490670524,-1.3347122490670524,-2.367367083451398,-2.367367083451398,-2.367367083451398,-0.26972463997340246,-0.26972463997340246,-0.26972463997340246,-0.7629301944109431,-0.7629301944109431,-0.7629301944109431,10.408383819546156,10.408383819546156,10.408383819546156,0.0,0.0,0.0,1633.6358087657277
2026-02-14,1625.626599997435,1524.4871088986824,1707.4105183591982,1572.6926523966956,1675.0517776270087,-7.207949583053318,-7.207949583053318,-7.207949583053318,-1.3347122490670524,-1.3347122490670524,-1.3347122490670524,-2.367367083451398,-2.367367083451398,-2.367367083451398,-0.26972463997340246,-0.26972463997340246,-0.26972463997340246,-0.7629301944109431,-0.7629301944109431,-0.7629301944109431,-4.84058249960192,-4.84058249960192,-4.84058249960192,0.0,0.0,0.0,1618.4186504143818
