ds,yhat,yhat_lower,yhat_upper
2023-02-28,2229.3976093407596,1968.9630644461952,2479.1876748374975
2023-03-01,2222.6494402998674,1947.023892130194,2484.341441422843
2023-03-02,2244.0055080791967,1980.3411524029884,2528.5725582536893
2023-03-03,2225.855638982584,1954.529997517569,2489.6330195594296
2023-03-04,2272.208461208592,2004.1372023701078,2542.79122676228
2023-03-05,2192.435824810328,1932.4247445255664,2453.3974283485845
2023-03-06,2247.999879652842,2002.984542324622,2519.027023387007
2023-03-07,2230.637437999337,1960.1119762684875,2504.3806435580796
2023-03-08,2175.8002294903854,1913.0776483281372,2447.121193367975
2023-03-09,2223.8723673877425,1978.8726306082817,2476.6105069501727
2023-03-10,2231.167581745811,1979.6685354959732,2503.897651135139
2023-03-11,2251.924020394878,1986.2231700178631,2519.4432459207765
2023-03-12,2201.431745455244,1928.010818120463,2453.5712034734684
2023-03-13,2244.9565531107905,1968.8407700958405,2478.8753440096334
2023-03-14,2260.5994754730045,1970.7468295286892,2524.218422519953
2023-03-15,2184.722808928044,1943.2994606590619,2455.3336805936497
2023-03-16,2227.706327377276,1973.9352027117234,2505.702096639703
2023-03-17,2214.332918627282,1935.7334866594304,2457.3717785670115
2023-03-18,2245.016376728742,1982.3108485104353,2521.2499076260183
2023-03-19,2215.2592142512626,1973.7858963533245,2485.863023526698
2023-03-20,2239.697713994589,1960.535416019338,2490.039234383109
2023-03-21,2251.9971900159508,2001.864566454527,2506.6838376115247
2023-03-22,2214.8717936280163,1961.63992049225,2460.51076990347
2023-03-23,2228.6816716637722,1972.353524138943,2497.0640714512233
2023-03-24,2238.266858268494,1969.603853415762,2516.6289531313078
2023-03-25,2256.795084186436,1991.6028370054037,2516.8457231734687
2023-03-26,2204.491181623227,1943.6362744943262,2472.885006045545
2023-03-27,2239.521447253439,1967.7540197767694,2513.5126428536105
2023-03-28,2224.643987252565,1958.9018037922285,2506.343332441154
2023-03-29,2191.2399412331865,1939.37783696626,2432.692531473877
2023-03-30,2243.64341906656,1976.2604050676161,2502.0304260219677
2023-03-31,2241.968165248056,1982.338675536694,2500.6231191972984
2023-04-01,2279.859941971276,2025.5211276218834,2544.4298649397156
2023-04-02,2225.889293840006,1955.1035843204654,2503.387206099042
2023-04-03,2238.2480849246394,1967.9232259406645,2503.40573186024
2023-04-04,2249.4830609160686,1994.8672482981578,2529.8178710048737
2023-04-05,2184.7079358129567,1929.0163473535597,2460.797854373366
2023-04-06,2242.184730290348,1976.0741118771086,2515.4673007808055
2023-04-07,2228.6888879203875,1948.0176493230324,2493.9141574067635
2023-04-08,2251.1787708637003,1993.5789228585106,2506.8060453855946
2023-04-09,2176.9378830298047,1928.6409008755768,2436.013220312096
2023-04-10,2245.334375969789,1969.0461577787953,2511.9394263699196
2023-04-11,2224.780008898898,1942.6005324825367,2504.0941126833663
2023-04-12,2216.2913078208944,1966.2944245954436,2496.5549236043275
2023-04-13,2242.561982660389,1979.5554894009915,2499.016417701758
2023-04-14,2243.183861829139,1979.9600304345167,2503.637171483615
2023-04-15,2243.8449227237143,1979.7775084155128,2502.4218976535462
2023-04-16,2198.9394514472924,1942.1451595890624,2451.729820952323
2023-04-17,2244.7369571181803,1975.981191578573,2490.094853524526
2023-04-18,2232.2352414821394,1970.1285030475358,2514.214723555281
2023-04-19,2176.680181729566,1917.9176000358323,2437.597842035653
2023-04-20,2232.377242607385,1973.5422444975677,2492.0795818168262
2023-04-21,2258.1753933886976,1985.4626382035044,2541.798945251274
2023-04-22,2261.034433902656,1991.7653950215997,2537.083178373242
