ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,arrivals,arrivals_lower,arrivals_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,rainfall,rainfall_lower,rainfall_upper,temperature,temperature_lower,temperature_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2026-01-12,2275.8811040510445,2025.173329801329,2565.7836304032116,2275.001804047724,2276.8088847796007,15.439324624184724,15.439324624184724,15.439324624184724,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,9.922195612453933,9.922195612453933,9.922195612453933,0.0,0.0,0.0,2291.3204286752293
2026-01-13,2275.925227384421,2014.2330011958068,2552.86247366936,2275.0444147990534,2276.8543531295454,12.401925206035616,12.401925206035616,12.401925206035616,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,6.884796194304822,6.884796194304822,6.884796194304822,0.0,0.0,0.0,2288.3271525904565
2026-01-14,2275.969350717797,1993.0859125297106,2512.6535160325575,2275.0870255503833,2276.9008414191494,-28.859339279887795,-28.859339279887795,-28.859339279887795,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,-34.37646829161859,-34.37646829161859,-34.37646829161859,0.0,0.0,0.0,2247.110011437909
2026-01-15,2276.0134740511735,2026.9511066574894,2554.812013903243,2275.127395043056,2276.9473297087534,17.04450700232452,17.04450700232452,17.04450700232452,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,11.527377990593724,11.527377990593724,11.527377990593724,0.0,0.0,0.0,2293.057981053498
2026-01-16,2276.05759738455,2028.504368536868,2546.6300773716157,2275.167604365068,2276.993817998358,12.533711312900014,12.533711312900014,12.533711312900014,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,7.016582301169217,7.016582301169217,7.016582301169217,0.0,0.0,0.0,2288.5913086974497
2026-01-17,2276.101720717926,2044.0570546579995,2589.1400024029326,2275.2079422133934,2277.0403062879623,38.12229017352397,38.12229017352397,38.12229017352397,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,32.60516116179318,32.60516116179318,32.60516116179318,0.0,0.0,0.0,2314.2240108914502
2026-01-18,2276.1458440513024,1973.9975341870304,2504.747854026893,2275.249292034057,2277.0867945775663,-28.06251595682833,-28.06251595682833,-28.06251595682833,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,-33.57964496855912,-33.57964496855912,-33.57964496855912,0.0,0.0,0.0,2248.083328094474
2026-01-19,2276.1899673846783,2023.2609286269374,2562.6008558724893,2275.2909286001814,2277.1332828671702,15.439324624322603,15.439324624322603,15.439324624322603,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,9.922195612591812,9.922195612591812,9.922195612591812,0.0,0.0,0.0,2291.629292009001
2026-01-20,2276.2340907180546,2026.8019374159383,2538.480390670585,2275.332565166306,2277.179771156774,12.401925205891606,12.401925205891606,12.401925205891606,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,6.884796194160813,6.884796194160813,6.884796194160813,0.0,0.0,0.0,2288.636015923946
2026-01-21,2276.278214051431,1981.3825437564462,2517.328712798291,2275.3744536197755,2277.226259446378,-28.85933927993214,-28.85933927993214,-28.85933927993214,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,-34.37646829166293,-34.37646829166293,-34.37646829166293,0.0,0.0,0.0,2247.418874771499
2026-01-22,2276.3223373848073,2013.9183343045636,2550.76696232648,2275.416391857374,2277.272747735982,17.044507002112628,17.044507002112628,17.044507002112628,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,11.527377990381835,11.527377990381835,11.527377990381835,0.0,0.0,0.0,2293.36684438692
2026-01-23,2276.3664607181836,2042.6767901217697,2550.869080625479,2275.458437533864,2277.3192360255866,12.533711312928682,12.533711312928682,12.533711312928682,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,7.016582301197887,7.016582301197887,7.016582301197887,0.0,0.0,0.0,2288.900172031112
2026-01-24,2276.41058405156,2048.106815597537,2588.742450168363,2275.50161895177,2277.3657243151906,38.12229017348292,38.12229017348292,38.12229017348292,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,32.60516116175212,32.60516116175212,32.60516116175212,0.0,0.0,0.0,2314.5328742250426
2026-01-25,2276.4547073849362,1999.7424397321688,2509.61872010817,2275.544800369677,2277.412009143211,-28.062515956917736,-28.062515956917736,-28.062515956917736,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,-33.57964496864852,-33.57964496864852,-33.57964496864852,0.0,0.0,0.0,2248.3921914280186
2026-01-26,2276.4988307183125,2017.5717716540596,2546.1002377514474,2275.587981787583,2277.457959900241,15.439324624305975,15.439324624305975,15.439324624305975,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,9.922195612575182,9.922195612575182,9.922195612575182,0.0,0.0,0.0,2291.9381553426183
2026-01-27,2276.542954051689,2020.5368357717189,2538.9325947801754,2275.6311632054894,2277.5039106572713,12.401925206077857,12.401925206077857,12.401925206077857,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,6.884796194347065,6.884796194347065,6.884796194347065,0.0,0.0,0.0,2288.944879257767
2026-01-28,2276.587077385065,1980.072419343077,2492.2357515799154,2275.6728971375096,2277.5497736960187,-28.859339279911612,-28.859339279911612,-28.859339279911612,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,-34.37646829164241,-34.37646829164241,-34.37646829164241,0.0,0.0,0.0,2247.7277381051535
2026-01-29,2276.631200718441,2029.8346910878943,2554.7713866190616,2275.7142600316606,2277.5956043529586,17.044507002257486,17.044507002257486,17.044507002257486,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,11.527377990526691,11.527377990526691,11.527377990526691,0.0,0.0,0.0,2293.6757077206985
2026-01-30,2276.6753240518174,2012.4412178166524,2573.610747151727,2275.7556229258116,2277.641435009899,12.533711312957356,12.533711312957356,12.533711312957356,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,7.016582301226565,7.016582301226565,7.016582301226565,0.0,0.0,0.0,2289.2090353647745
2026-01-31,2276.7194473851937,2070.4809773162856,2563.5758442987685,2275.796985819963,2277.687110175443,38.12229017349148,38.12229017349148,38.12229017349148,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,32.605161161760684,32.605161161760684,32.605161161760684,0.0,0.0,0.0,2314.841737558685
2026-02-01,2276.76357071857,1970.8987594727232,2512.428220191691,2275.8384450097924,2277.7325175642372,-28.06251595689385,-28.06251595689385,-28.06251595689385,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,-33.57964496862465,-33.57964496862465,-33.57964496862465,0.0,0.0,0.0,2248.701054761676
2026-02-02,2276.8076940519463,2016.8659139461627,2557.013836558824,2275.8799331319738,2277.7779249530313,15.43932462434172,15.43932462434172,15.43932462434172,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,9.922195612610928,9.922195612610928,9.922195612610928,0.0,0.0,0.0,2292.247018676288
2026-02-03,2276.8518173853226,2038.203441875499,2566.8928153326456,2275.921421254155,2277.823332341825,12.401925205933845,12.401925205933845,12.401925205933845,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,6.884796194203051,6.884796194203051,6.884796194203051,0.0,0.0,0.0,2289.2537425912565
2026-02-04,2276.895940718699,2029.022231543701,2474.774709667629,2275.9642615249422,2277.8687410727925,-28.859339279955957,-28.859339279955957,-28.859339279955957,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,-34.376468291686756,-34.376468291686756,-34.376468291686756,0.0,0.0,0.0,2248.036601438743
2026-02-05,2276.9400640520753,2028.3120813494304,2545.0282036371946,2276.0072580735264,2277.914151145934,17.044507002217074,17.044507002217074,17.044507002217074,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,11.52737799048628,11.52737799048628,11.52737799048628,0.0,0.0,0.0,2293.9845710542922
2026-02-06,2276.9841873854516,2013.6987408313184,2536.9678124083885,2276.0502901698455,2277.9596952314573,12.533711312962156,12.533711312962156,12.533711312962156,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,7.016582301231366,7.016582301231366,7.016582301231366,0.0,0.0,0.0,2289.517898698414
2026-02-07,2277.028310718828,2058.3837460811883,2578.478746618961,2276.093318089095,2278.005373329362,38.122290173400806,38.122290173400806,38.122290173400806,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,32.60516116167001,32.60516116167001,32.60516116167001,0.0,0.0,0.0,2315.150600892229
2026-02-08,2277.0724340522042,2000.832151130449,2518.0057885526626,2276.136346008345,2278.0510419224133,-28.062515956746182,-28.062515956746182,-28.062515956746182,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,-33.57964496847698,-33.57964496847698,-33.57964496847698,0.0,0.0,0.0,2249.009918095458
2026-02-09,2277.11655738558,2027.955605614471,2543.9201394137376,2276.179373927594,2278.0966396303374,15.439324624170586,15.439324624170586,15.439324624170586,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,9.922195612439793,9.922195612439793,9.922195612439793,0.0,0.0,0.0,2292.555882009751
2026-02-10,2277.1606807189564,2034.2117245034067,2553.9141005263655,2276.2224018468437,2278.1422373382607,12.401925205789835,12.401925205789835,12.401925205789835,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,6.884796194059043,6.884796194059043,6.884796194059043,0.0,0.0,0.0,2289.562605924746
2026-02-11,2277.2048040523327,1969.56312634568,2501.8602837190524,2276.2654298635807,2278.1878350461843,-28.859339279857252,-28.859339279857252,-28.859339279857252,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,-34.37646829158804,-34.37646829158804,-34.37646829158804,0.0,0.0,0.0,2248.3454647724757
2026-02-12,2277.248927385709,2043.3164608107725,2568.8455667057146,2276.3084579778047,2278.2334327541084,17.0445070022693,17.0445070022693,17.0445070022693,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,11.527377990538504,11.527377990538504,11.527377990538504,0.0,0.0,0.0,2294.2934343879783
2026-02-13,2277.2930507190854,2019.6921250648447,2545.9091320438383,2276.351486092028,2278.279030462032,12.533711312934464,12.533711312934464,12.533711312934464,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,7.016582301203674,7.016582301203674,7.016582301203674,0.0,0.0,0.0,2289.82676203202
2026-02-14,2277.3371740524617,2056.396943239556,2572.264462364017,2276.3944244243603,2278.3246281699558,38.12229017340937,38.12229017340937,38.12229017340937,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,32.60516116167857,32.60516116167857,32.60516116167857,0.0,0.0,0.0,2315.459464225871
2026-02-15,2277.381297385838,1996.6826018720055,2515.827988961241,2276.436373838349,2278.370024852241,-28.062515956722304,-28.062515956722304,-28.062515956722304,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,-33.5796449684531,-33.5796449684531,-33.5796449684531,0.0,0.0,0.0,2249.318781429116
2026-02-16,2277.4254207192143,2045.7384003007307,2573.366358493377,2276.4788480420375,2278.414963336726,15.439324624308465,15.439324624308465,15.439324624308465,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,9.922195612577672,9.922195612577672,9.922195612577672,0.0,0.0,0.0,2292.864745343523
2026-02-17,2277.4695440525907,2030.0997644488673,2554.2928782543854,2276.521935247104,2278.4599018212107,12.401925205810956,12.401925205810956,12.401925205810956,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,6.884796194080163,6.884796194080163,6.884796194080163,0.0,0.0,0.0,2289.8714692584017
2026-02-18,2277.513667385967,1963.8202531927031,2517.5887548042906,2276.5654308375047,2278.504840305696,-28.859339280044644,-28.859339280044644,-28.859339280044644,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,-34.37646829177544,-34.37646829177544,-34.37646829177544,0.0,0.0,0.0,2248.6543281059226
2026-02-19,2277.557790719343,2028.3492502360039,2556.5964530892556,2276.609142379977,2278.5497787901804,17.044507002321524,17.044507002321524,17.044507002321524,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,11.527377990590729,11.527377990590729,11.527377990590729,0.0,0.0,0.0,2294.6022977216644
2026-02-20,2277.601914052719,2048.204645445294,2550.2659186905603,2276.65244747692,2278.5947172746655,12.533711312915392,12.533711312915392,12.533711312915392,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,7.016582301184596,7.016582301184596,7.016582301184596,0.0,0.0,0.0,2290.1356253656345
2026-02-21,2277.6460373860955,2053.403760404595,2570.7784090038617,2276.6953340757245,2278.6413483694887,38.12229017341793,38.12229017341793,38.12229017341793,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,32.605161161687136,32.605161161687136,32.605161161687136,0.0,0.0,0.0,2315.7683275595136
2026-02-22,2277.690160719472,1996.951798519497,2509.6114908973805,2276.7379464829414,2278.688069634815,-28.06251595681171,-28.06251595681171,-28.06251595681171,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,-33.579644968542496,-33.579644968542496,-33.579644968542496,0.0,0.0,0.0,2249.62764476266
2026-02-23,2277.734284052848,2021.3046115608167,2541.5725412452703,2276.7801367289535,2278.734790900142,15.439324624291837,15.439324624291837,15.439324624291837,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,9.922195612561044,9.922195612561044,9.922195612561044,0.0,0.0,0.0,2293.17360867714
2026-02-24,2277.7784073862244,2023.4170385882935,2548.5305320441084,2276.822985854975,2278.781163392385,12.401925205757657,12.401925205757657,12.401925205757657,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,6.884796194026861,6.884796194026861,6.884796194026861,0.0,0.0,0.0,2290.1803325919823
2026-02-25,2277.8225307196008,1984.758606919828,2515.138754002819,2276.8658349809957,2278.826956021813,-28.85933927988107,-28.85933927988107,-28.85933927988107,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,-34.376468291611864,-34.376468291611864,-34.376468291611864,0.0,0.0,0.0,2248.9631914397196
2026-02-26,2277.866654052977,2031.6649840205582,2551.577398837194,2276.9086841070175,2278.8727486512407,17.044507002373745,17.044507002373745,17.044507002373745,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,11.527377990642954,11.527377990642954,11.527377990642954,0.0,0.0,0.0,2294.911161055351
2026-02-27,2277.9107773863534,2044.7329022981437,2560.2283589052613,2276.951533233039,2278.9185241181517,12.533711312944066,12.533711312944066,12.533711312944066,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,7.01658230121327,7.01658230121327,7.01658230121327,0.0,0.0,0.0,2290.4444886992974
2026-02-28,2277.9549007197297,2058.9985458906244,2580.6325852322825,2276.99438235906,2278.9641771116862,38.122290173376875,38.122290173376875,38.122290173376875,-2.3721037404690013,-2.3721037404690013,-2.3721037404690013,5.517129011730794,5.517129011730794,5.517129011730794,-1.7922006488766384,-1.7922006488766384,-1.7922006488766384,9.681433401076433,9.681433401076433,9.681433401076433,32.60516116164609,32.60516116164609,32.60516116164609,0.0,0.0,0.0,2316.0771908931065
