ds,yhat,yhat_lower,yhat_upper
2023-02-16,1652.2583189919076,1576.239345005832,1722.5124006636815
2023-02-17,1655.3921855963818,1589.4479365515106,1731.9330456389757
2023-02-18,1637.175149848231,1563.8100146870713,1706.7804197756066
2023-02-19,1663.408412685825,1586.447836777601,1737.6531631776493
2023-02-20,1663.992228301471,1589.895669344968,1736.1477864388282
2023-02-21,1645.1389174189114,1571.547011383477,1718.906270230004
2023-02-22,1634.4265999818028,1558.5884163470578,1707.519442379206
2023-02-23,1653.7789214279321,1583.5962620604448,1726.375553081357
2023-02-24,1654.5305141370297,1578.5339476570355,1726.5521267679421
2023-02-25,1641.7347675880824,1568.5718591817301,1711.4109110156746
2023-02-26,1660.148620153713,1587.238542396927,1733.0904885892407
2023-02-27,1655.5692627418491,1587.0220219616695,1724.8852705802383
2023-02-28,1651.6314064325495,1576.102736874042,1723.53471074841
2023-03-01,1640.9189482685765,1570.3812780328246,1712.5977417210738
2023-03-02,1653.1320349048854,1584.697740736881,1728.4263356709894
2023-03-03,1658.985045820401,1584.0435698907156,1731.589461195776
2023-03-04,1641.3417746530934,1567.797024912207,1717.2254460202705
2023-03-05,1664.1736773598952,1596.5626973174674,1735.371346299788
2023-03-06,1660.9964723790563,1592.0832822823277,1732.199844533386
2023-03-07,1654.8574033680793,1585.4073883784347,1730.2461789177755
2023-03-08,1648.1837426359841,1575.4499960063692,1722.1867577491678
2023-03-09,1658.5978461919342,1587.561753253457,1727.47952598274
2023-03-10,1655.7539948481785,1580.2011150915225,1735.4311664921893
2023-03-11,1635.7809482421162,1561.8197576044015,1706.1933162476976
2023-03-12,1664.9886121376924,1587.6440806921971,1738.996773819436
2023-03-13,1655.8194725741484,1581.435251401782,1730.7463915937576
2023-03-14,1643.3584736272244,1571.0068202390933,1713.3083064056098
2023-03-15,1645.4732549982145,1574.8674325980369,1717.2407921177385
2023-03-16,1660.754119024205,1583.662729202272,1729.0798561792915
2023-03-17,1652.185720781529,1580.1155487270166,1720.0951137276775
2023-03-18,1643.0409975807668,1571.8691864741409,1712.0620649956015
2023-03-19,1657.1668967897297,1581.8338692772104,1734.5149143973204
2023-03-20,1650.7706988961988,1580.2557125087053,1716.0730497727066
2023-03-21,1648.0083020158058,1575.0235321762677,1717.9616584046871
2023-03-22,1635.8653761433734,1564.1358902080356,1705.3403361706278
2023-03-23,1657.5862505671405,1582.394459774377,1729.604262215789
2023-03-24,1655.1663539326878,1578.9272338714627,1725.7953756244333
2023-03-25,1637.8071611818555,1560.3228878106997,1708.1233399044015
2023-03-26,1664.3623388435665,1587.2684745382153,1734.4222885785396
2023-03-27,1651.1368396398325,1579.6766319114488,1723.3938671996887
2023-03-28,1654.4977799719666,1583.3284784334248,1725.7898605853206
2023-03-29,1643.7115180581222,1576.2975710691424,1717.974830220647
2023-03-30,1650.9899072340525,1577.336034223675,1725.4604972657894
2023-03-31,1651.3583147587797,1580.6137807416937,1722.1051346961465
2023-04-01,1643.124381668851,1569.7470321352375,1714.5518696280858
2023-04-02,1657.140819484686,1585.8132052822152,1727.0921097916935
2023-04-03,1651.257140716887,1581.865435244643,1719.799780745212
2023-04-04,1650.7973927720516,1579.2149399261705,1725.648730568771
2023-04-05,1643.572097403144,1572.8272606824596,1719.8498685796278
2023-04-06,1648.857725907687,1578.722878965595,1718.430642291954
2023-04-07,1655.7043173652473,1586.5322267094932,1728.786407704027
2023-04-08,1642.9068110289636,1573.162198010782,1719.328477441638
2023-04-09,1662.7332885938433,1588.016640740694,1728.946208664718
2023-04-10,1653.5336415896868,1584.5573454958628,1727.6796122048088
2023-04-11,1657.4394419572918,1586.41301699504,1729.2579383004324
2023-04-12,1636.5437127564624,1565.5886479969065,1708.3730408805723
2023-04-13,1650.8287787578217,1578.1748619665395,1720.7272923477738
2023-04-14,1650.2146228572562,1581.2724254145637,1726.0981463039248
2023-04-15,1640.9608419428534,1569.8370499614648,1711.5517202715687
2023-04-16,1656.16989880857,1580.8437392247743,1733.5893897980104
2023-04-17,1654.3219924504187,1588.8290425708076,1731.3083432045166
2023-04-18,1647.0014984269037,1573.8204807349953,1718.847358938603
2023-04-19,1643.2629766344821,1571.4071887733983,1712.9366495426395
2023-04-20,1647.0933078516005,1577.3273448022787,1719.416471659352
2023-04-21,1647.3309462940442,1571.3082502336465,1714.3805166376137
2023-04-22,1647.5272917699522,1575.0618067306254,1719.6211186616113
2023-04-23,1665.9259909180034,1597.2078331427253,1736.6723110227756
2023-04-24,1660.2032248716234,1591.0361610177843,1730.615900451939
2023-04-25,1647.4939385898915,1579.4523651791646,1711.8460136080353
2023-04-26,1649.5818329331273,1579.4544321409426,1726.8430859237567
2023-04-27,1649.6204207216529,1581.9043223103224,1721.281781793308
2023-04-28,1645.5222938723984,1578.0319881761322,1719.9161965515634
2023-04-29,1638.1034237533745,1566.3463427275337,1711.7321199785906
2023-04-30,1657.4931157373571,1582.3481424301615,1730.80250772141
2023-05-01,1652.4277202007986,1575.5322315604758,1726.7409429236338
2023-05-02,1654.4740799316942,1580.3898557789146,1727.85191559302
2023-05-03,1635.0784533675424,1561.6262309711556,1710.065272833709
2023-05-04,1653.7052066581575,1581.501616600899,1728.9489148599193
2023-05-05,1650.7802519052645,1581.942536344803,1724.3631476174535
2023-05-06,1639.0090358718705,1569.731730701223,1710.727988780353
2023-05-07,1656.3230467211479,1580.7747386654223,1729.8162504758398
2023-05-08,1659.3845701411178,1585.1788932785714,1730.862177856746
2023-05-09,1656.6731393197529,1583.590633940601,1729.7671586425338
2023-05-10,1635.9399110402326,1563.8947657707545,1707.0110756452484
2023-05-11,1654.6980274128491,1580.6297436699128,1729.1245546429654
2023-05-12,1646.3928630892199,1574.0518196003254,1718.4803169479082
2023-05-13,1643.360803570859,1566.4169928252695,1713.7820335808592
2023-05-14,1655.751853295487,1582.131785785619,1729.3575639297442
2023-05-15,1647.727828782514,1578.1298447161907,1723.6479830655223
2023-05-16,1647.0319291149522,1571.7874194869212,1718.10412139058
2023-05-17,1637.871031412886,1562.8268760835624,1712.0857517897412
2023-05-18,1658.6285094349541,1586.828963701405,1728.039516353784
2023-05-19,1652.1437101611061,1585.192795797647,1726.195853588002
2023-05-20,1631.2682105105803,1562.9096082337626,1706.5939368744203
2023-05-21,1665.8366330265428,1595.8644122348423,1740.6281505298487
2023-05-22,1649.4741779446535,1578.8999326173657,1728.6788674735517
2023-05-23,1649.1910476494877,1575.3035354850756,1721.5761400793508
2023-05-24,1641.7396286807436,1571.844607920372,1715.5054603220722
2023-05-25,1655.1656542335804,1580.8050737506132,1729.9722330620878
2023-05-26,1654.9379445488335,1581.9086187238618,1724.7361893588152
2023-05-27,1630.9814589700409,1555.8229491957218,1700.975299434519
2023-05-28,1664.9438333016672,1595.4302867944791,1739.4046775514519
2023-05-29,1652.7942017238447,1581.1629436930841,1727.9412313063872
2023-05-30,1646.68022139388,1576.7437649140413,1717.974981795037
2023-05-31,1644.519108512326,1573.1072333053364,1723.1488745397965
2023-06-01,1655.886183001559,1589.584043150158,1727.7176716621063
2023-06-02,1653.3474107363488,1582.176672181441,1723.798173751935
2023-06-03,1636.4857435778265,1567.9188577264235,1709.0902068926168
2023-06-04,1662.8717974321994,1592.5361445595133,1734.7443883395733
2023-06-05,1657.3124044968206,1583.3089646239694,1724.346310155909
2023-06-06,1647.6233593816767,1575.6878864002003,1716.3652905916424
2023-06-07,1643.0385006303823,1572.9740632103317,1719.4954397396357
2023-06-08,1657.7289588135343,1582.015766268254,1730.0395222165248
2023-06-09,1645.1981713866385,1568.4949094670128,1714.6790122498562
2023-06-10,1632.7477185912162,1556.609111723733,1703.1086103022258
2023-06-11,1657.7411624232814,1591.5361249331881,1735.5826926608538
2023-06-12,1663.8814916422964,1593.02086412644,1733.9770390820024
2023-06-13,1647.6992076499976,1575.9000432344883,1721.1915782901465
2023-06-14,1637.3665767346747,1566.5855984591678,1711.1529316521787
2023-06-15,1652.2861810068318,1577.7984592848543,1721.1827481691546
2023-06-16,1649.2788917153855,1575.275246302929,1724.4061130544528
2023-06-17,1639.0009503627912,1561.4989864003467,1715.4610756370573
2023-06-18,1660.1975994619795,1585.8459879661316,1734.2137958789287
2023-06-19,1649.4703722120641,1575.414243180038,1721.5814896401018
2023-06-20,1653.621743139097,1577.7938105834155,1723.8835838516238
2023-06-21,1639.7080203382773,1567.2974932245402,1711.4775726544403
2023-06-22,1647.139099918229,1579.2789565789608,1722.5059469733494
2023-06-23,1655.2709355348393,1583.8510770695352,1725.4375930540261
2023-06-24,1637.813849242437,1568.8606508679748,1705.9645572590493
2023-06-25,1660.6933117045646,1585.8757275734038,1729.5804974339198
2023-06-26,1656.81115039914,1585.1270068216065,1727.0723380940342
2023-06-27,1650.5717698553826,1579.4524835257382,1716.184586500715
2023-06-28,1643.4119404434925,1573.258826172118,1716.9810811189955
2023-06-29,1648.569872770377,1579.088951644826,1725.701785045327
2023-06-30,1642.7812231682112,1576.6390395521048,1714.094267007126
2023-07-01,1633.288369050622,1559.3379902565532,1704.008499318089
2023-07-02,1655.3190949644809,1585.1394954853733,1727.296889531335
2023-07-03,1649.819969567723,1578.6296019458607,1721.3162549295955
2023-07-04,1647.6358596373468,1574.2471975793146,1719.7136091713908
2023-07-05,1637.855272498325,1562.252883755508,1708.3326202043522
2023-07-06,1658.476104532451,1589.1291677184122,1734.619296610863
2023-07-07,1642.975011403384,1574.1846335590067,1722.122431576641
2023-07-08,1634.9723676329504,1563.5436344526468,1704.0511504762396
2023-07-09,1652.2485831897188,1580.296472095686,1723.691718536843
2023-07-10,1655.5487588485785,1585.5690869713922,1728.2592272762604
2023-07-11,1650.7689977173766,1577.5500628563077,1722.1442804073702
2023-07-12,1632.7321711591849,1561.7944326297697,1699.0945172208412
2023-07-13,1659.1638980903879,1585.5769378998436,1734.5590325588237
2023-07-14,1653.559100720802,1584.7481851536718,1722.8543318463978
2023-07-15,1632.7351502036277,1562.328433003411,1699.2436492668166
2023-07-16,1665.0546318976812,1597.8872043035747,1735.4461756504343
2023-07-17,1654.6559965835224,1587.789588705105,1728.6900270317756
2023-07-18,1648.1216716751478,1572.2876491925333,1719.7502816792805
2023-07-19,1644.655227481398,1575.5500397137764,1714.4623145458845
2023-07-20,1645.8206117666525,1572.3341032087042,1716.8814811878908
2023-07-21,1652.51993017799,1576.3660810709728,1719.2056811186594
2023-07-22,1637.6860506410217,1568.988923338694,1710.9733184532117
2023-07-23,1656.9085142880738,1585.3449085862235,1727.478710539565
2023-07-24,1648.502897968747,1573.531926110995,1721.9819974079287
2023-07-25,1649.486256630426,1578.4729057541613,1722.8976871933994
2023-07-26,1638.1577603815413,1560.9592415975449,1707.4854621031975
2023-07-27,1651.5453492269457,1584.5514205280524,1726.2077333980621
2023-07-28,1652.3840784287154,1577.9591460617717,1723.9975542440336
2023-07-29,1638.7156247762696,1565.8210184318748,1712.8597941460405
2023-07-30,1661.7250051553556,1591.101637545293,1738.2218254677578
2023-07-31,1656.6430442855237,1582.8005655562852,1726.5006627318603
2023-08-01,1644.7422698297767,1573.2409900475361,1713.7908586257404
2023-08-02,1633.6472027564948,1560.4704935635086,1707.8219482343252
2023-08-03,1657.2864474633548,1585.1748557223932,1728.9911310847547
2023-08-04,1646.6670265859964,1574.127617745858,1717.020907754681
2023-08-05,1630.824127474997,1562.7061541468054,1701.5173085057754
2023-08-06,1660.1362757962336,1591.5489874133907,1729.199593046999
2023-08-07,1647.0451673578227,1569.274468767334,1714.5096484144426
2023-08-08,1646.1236089917873,1579.357639846803,1716.9886134887126
2023-08-09,1640.8031535926607,1569.1762736177254,1712.7430637807008
2023-08-10,1654.7483544831814,1583.7653380922106,1723.490780639577
2023-08-11,1648.207838211089,1575.1322941070637,1716.0673091354834
2023-08-12,1641.7369987164188,1570.985032033554,1713.7939490380595
2023-08-13,1657.946158584522,1585.8304201053802,1733.8912253211683
2023-08-14,1655.318379267968,1586.4205979148408,1732.163358253428
2023-08-15,1645.3286968188559,1573.8912589447668,1717.8284798953161
2023-08-16,1636.1924202614407,1568.5780657410485,1714.1581042917192
2023-08-17,1651.122544026425,1576.7987937255764,1722.536913406692
2023-08-18,1660.2960909872875,1587.5052025909183,1731.6303520696542
2023-08-19,1642.7034277733394,1575.216007457766,1712.4892850676736
2023-08-20,1662.1489051332255,1586.5234983911748,1734.3014444300516
2023-08-21,1655.556999085812,1582.3949423396907,1721.9285746661635
2023-08-22,1658.5992684061384,1585.0211248721666,1730.7148185999738
2023-08-23,1635.8662675403186,1564.12921357382,1705.7050951730316
2023-08-24,1651.7512186196864,1577.9902652105404,1724.0896152222967
2023-08-25,1654.9409527972323,1585.7510793111944,1729.9431886321702
2023-08-26,1638.0295030381906,1564.5876641115194,1707.7320681865403
2023-08-27,1668.0724983875903,1596.8097339287892,1739.3648735472536
2023-08-28,1653.7699092999355,1584.2482040111565,1727.4147097894206
2023-08-29,1653.4362986322144,1581.2398577870065,1725.097161287785
2023-08-30,1636.572082871824,1566.990672472913,1710.1392265983127
2023-08-31,1654.9037291268235,1582.309291907809,1718.1804516048426
2023-09-01,1654.8382872760508,1588.9375330101452,1725.7726222651318
2023-09-02,1642.8475050555892,1576.717175664432,1714.6748642389834
2023-09-03,1664.7954621293736,1589.6036316891957,1742.189640506195
2023-09-04,1657.7756127804016,1583.4692513947496,1734.3192832935679
